workerid, condition, stimulus, ground_truth, response, correct, rt
A3F8G26PENQ6EO,  150, 016, 1, 1, 1, 1289
A3F8G26PENQ6EO,  150, 007, 1, 1, 1, 1323
A3F8G26PENQ6EO,  150, 031, 1, 1, 1, 1303
A3F8G26PENQ6EO,  150, 084, 0, 1, 0, 1388
A3F8G26PENQ6EO,  150, 085, 0, 0, 1, 1446
A3F8G26PENQ6EO,  150, 048, 1, 1, 1, 1336
A3F8G26PENQ6EO,  150, 032, 1, 1, 1, 1809
A3F8G26PENQ6EO,  150, 090, 0, 0, 1, 1256
A3F8G26PENQ6EO,  150, 073, 0, 1, 0, 1205
A3F8G26PENQ6EO,  150, 066, 0, 1, 0, 1383
A3F8G26PENQ6EO,  150, 035, 1, 0, 0, 1248
A3F8G26PENQ6EO,  150, 033, 1, 1, 1, 1357
A3F8G26PENQ6EO,  150, 006, 1, 1, 1, 1373
A3F8G26PENQ6EO,  150, 012, 1, 0, 0, 1032
A3F8G26PENQ6EO,  150, 017, 1, 1, 1, 845
A3F8G26PENQ6EO,  150, 024, 1, 0, 0, 1136
A3F8G26PENQ6EO,  150, 018, 1, 1, 1, 1164
A3F8G26PENQ6EO,  150, 028, 1, 1, 1, 1297
A3F8G26PENQ6EO,  150, 001, 1, 1, 1, 1395
A3F8G26PENQ6EO,  150, 050, 0, 1, 0, 1046
A3F8G26PENQ6EO,  150, 064, 0, 1, 0, 1351
A3F8G26PENQ6EO,  150, 051, 0, 0, 1, 929
A3F8G26PENQ6EO,  150, 067, 0, 0, 1, 1227
A3F8G26PENQ6EO,  150, 029, 1, 0, 0, 1100
A3F8G26PENQ6EO,  150, 095, 0, 1, 0, 812
A3F8G26PENQ6EO,  150, 096, 0, 0, 1, 232
A3F8G26PENQ6EO,  150, 078, 0, 0, 1, 2552
A3F8G26PENQ6EO,  150, 052, 0, 0, 1, 1195
A3F8G26PENQ6EO,  150, 013, 1, 1, 1, 1312
A3F8G26PENQ6EO,  150, 060, 0, 1, 0, 1363
A3F8G26PENQ6EO,  150, 008, 1, 1, 1, 1273
A3F8G26PENQ6EO,  150, 015, 1, 0, 0, 1296
A3F8G26PENQ6EO,  150, 030, 1, 1, 1, 1057
A3F8G26PENQ6EO,  150, 014, 1, 1, 1, 1183
A3F8G26PENQ6EO,  150, 019, 1, 0, 0, 1226
A3F8G26PENQ6EO,  150, 062, 0, 1, 0, 1116
A3F8G26PENQ6EO,  150, 065, 0, 0, 1, 1156
A3F8G26PENQ6EO,  150, 042, 1, 1, 1, 863
A3F8G26PENQ6EO,  150, 081, 0, 0, 1, 1500
A3F8G26PENQ6EO,  150, 045, 1, 0, 0, 1307
A3F8G26PENQ6EO,  150, 038, 1, 1, 1, 1191
A3F8G26PENQ6EO,  150, 020, 1, 1, 1, 1130
A3F8G26PENQ6EO,  150, 080, 0, 0, 1, 926
A3F8G26PENQ6EO,  150, 054, 0, 0, 1, 1463
A3F8G26PENQ6EO,  150, 092, 0, 1, 0, 671
A3F8G26PENQ6EO,  150, 047, 1, 1, 1, 1238
A3F8G26PENQ6EO,  150, 088, 0, 1, 0, 1901
A3F8G26PENQ6EO,  150, 077, 0, 0, 1, 884
A3F8G26PENQ6EO,  150, 023, 1, 1, 1, 1292
A3F8G26PENQ6EO,  150, 058, 0, 1, 0, 1056
A3F8G26PENQ6EO,  150, 069, 0, 1, 0, 1498
A3F8G26PENQ6EO,  150, 011, 1, 1, 1, 1109
A3F8G26PENQ6EO,  150, 010, 1, 1, 1, 1029
A3F8G26PENQ6EO,  150, 043, 1, 0, 0, 858
A3F8G26PENQ6EO,  150, 034, 1, 1, 1, 1405
A3F8G26PENQ6EO,  150, 049, 0, 1, 0, 1639
A3F8G26PENQ6EO,  150, 004, 1, 0, 0, 1378
A3F8G26PENQ6EO,  150, 005, 1, 1, 1, 1214
A3F8G26PENQ6EO,  150, 079, 0, 0, 1, 848
A3F8G26PENQ6EO,  150, 075, 0, 0, 1, 1012
A3F8G26PENQ6EO,  150, 076, 0, 1, 0, 1105
A3F8G26PENQ6EO,  150, 026, 1, 1, 1, 1246
A3F8G26PENQ6EO,  150, 071, 0, 0, 1, 1598
A3F8G26PENQ6EO,  150, 041, 1, 1, 1, 1111
A3F8G26PENQ6EO,  150, 089, 0, 0, 1, 1062
A3F8G26PENQ6EO,  150, 094, 0, 1, 0, 848
A3F8G26PENQ6EO,  150, 093, 0, 0, 1, 2051
A3F8G26PENQ6EO,  150, 002, 1, 1, 1, 1076
A3F8G26PENQ6EO,  150, 057, 0, 0, 1, 2120
A3F8G26PENQ6EO,  150, 027, 1, 0, 0, 1646
A3F8G26PENQ6EO,  150, 074, 0, 1, 0, 507
A3F8G26PENQ6EO,  150, 061, 0, 0, 1, 1083
A3F8G26PENQ6EO,  150, 036, 1, 1, 1, 1432
A3F8G26PENQ6EO,  150, 082, 0, 0, 1, 504
A3F8G26PENQ6EO,  150, 022, 1, 0, 0, 438
A3F8G26PENQ6EO,  150, 053, 0, 1, 0, 1316
A3F8G26PENQ6EO,  150, 055, 0, 1, 0, 883
A3F8G26PENQ6EO,  150, 068, 0, 0, 1, 1014
A3F8G26PENQ6EO,  150, 009, 1, 1, 1, 796
A3F8G26PENQ6EO,  150, 039, 1, 1, 1, 1234
A3F8G26PENQ6EO,  150, 040, 1, 0, 0, 1038
A3F8G26PENQ6EO,  150, 072, 0, 1, 0, 1179
A3F8G26PENQ6EO,  150, 025, 1, 1, 1, 1364
A3F8G26PENQ6EO,  150, 037, 1, 0, 0, 898
A3F8G26PENQ6EO,  150, 063, 0, 1, 0, 1603
A3RC3YLVQ9SNLZ,  150, 069, 0, 1, 0, 1881
A3RC3YLVQ9SNLZ,  150, 081, 0, 1, 0, 1879
A3RC3YLVQ9SNLZ,  150, 064, 0, 1, 0, 3906
A3RC3YLVQ9SNLZ,  150, 040, 1, 0, 0, 1888
A3RC3YLVQ9SNLZ,  150, 055, 0, 0, 1, 1805
A3RC3YLVQ9SNLZ,  150, 091, 0, 0, 1, 2573
A3RC3YLVQ9SNLZ,  150, 002, 1, 1, 1, 1381
A3RC3YLVQ9SNLZ,  150, 089, 0, 0, 1, 2017
A3RC3YLVQ9SNLZ,  150, 073, 0, 0, 1, 1829
A3RC3YLVQ9SNLZ,  150, 051, 0, 1, 0, 1996
A3RC3YLVQ9SNLZ,  150, 094, 0, 0, 1, 1994
A3RC3YLVQ9SNLZ,  150, 010, 1, 1, 1, 1978
A3RC3YLVQ9SNLZ,  150, 042, 1, 1, 1, 2114
A3RC3YLVQ9SNLZ,  150, 082, 0, 0, 1, 1705
A3RC3YLVQ9SNLZ,  150, 066, 0, 0, 1, 1789
A3RC3YLVQ9SNLZ,  150, 029, 1, 1, 1, 2151
A3RC3YLVQ9SNLZ,  150, 041, 1, 0, 0, 2287
A3RC3YLVQ9SNLZ,  150, 013, 1, 1, 1, 1974
A3RC3YLVQ9SNLZ,  150, 095, 0, 1, 0, 2359
A3RC3YLVQ9SNLZ,  150, 061, 0, 1, 0, 2511
A3RC3YLVQ9SNLZ,  150, 026, 1, 0, 0, 3102
A3RC3YLVQ9SNLZ,  150, 008, 1, 1, 1, 1803
A3RC3YLVQ9SNLZ,  150, 027, 1, 1, 1, 2294
A3RC3YLVQ9SNLZ,  150, 054, 0, 1, 0, 3788
A3RC3YLVQ9SNLZ,  150, 033, 1, 1, 1, 1964
A3RC3YLVQ9SNLZ,  150, 068, 0, 1, 0, 1547
A3RC3YLVQ9SNLZ,  150, 017, 1, 1, 1, 1484
A3RC3YLVQ9SNLZ,  150, 025, 1, 1, 1, 1745
A3RC3YLVQ9SNLZ,  150, 030, 1, 1, 1, 1522
A3RC3YLVQ9SNLZ,  150, 079, 0, 1, 0, 2195
A3RC3YLVQ9SNLZ,  150, 056, 0, 1, 0, 1765
A3RC3YLVQ9SNLZ,  150, 012, 1, 1, 1, 1537
A3RC3YLVQ9SNLZ,  150, 020, 1, 1, 1, 1996
A3RC3YLVQ9SNLZ,  150, 057, 0, 1, 0, 2232
A3RC3YLVQ9SNLZ,  150, 092, 0, 1, 0, 1463
A3RC3YLVQ9SNLZ,  150, 048, 1, 1, 1, 1901
A3RC3YLVQ9SNLZ,  150, 014, 1, 1, 1, 1518
A3RC3YLVQ9SNLZ,  150, 058, 0, 1, 0, 1551
A3RC3YLVQ9SNLZ,  150, 043, 1, 1, 1, 1753
A3RC3YLVQ9SNLZ,  150, 083, 0, 1, 0, 1553
A3RC3YLVQ9SNLZ,  150, 090, 0, 1, 0, 1796
A3RC3YLVQ9SNLZ,  150, 022, 1, 1, 1, 1451
A3RC3YLVQ9SNLZ,  150, 038, 1, 1, 1, 1566
A3RC3YLVQ9SNLZ,  150, 006, 1, 1, 1, 2793
A3RC3YLVQ9SNLZ,  150, 077, 0, 0, 1, 1718
A3RC3YLVQ9SNLZ,  150, 034, 1, 1, 1, 1307
A3RC3YLVQ9SNLZ,  150, 036, 1, 0, 0, 3057
A3RC3YLVQ9SNLZ,  150, 071, 0, 0, 1, 1815
A3RC3YLVQ9SNLZ,  150, 011, 1, 1, 1, 1649
A3RC3YLVQ9SNLZ,  150, 062, 0, 0, 1, 1795
A3RC3YLVQ9SNLZ,  150, 047, 1, 1, 1, 2292
A3RC3YLVQ9SNLZ,  150, 016, 1, 1, 1, 2647
A3RC3YLVQ9SNLZ,  150, 070, 0, 1, 0, 2097
A3RC3YLVQ9SNLZ,  150, 028, 1, 1, 1, 2265
A3RC3YLVQ9SNLZ,  150, 050, 0, 0, 1, 1640
A3RC3YLVQ9SNLZ,  150, 032, 1, 0, 0, 1916
A3RC3YLVQ9SNLZ,  150, 009, 1, 0, 0, 1856
A3RC3YLVQ9SNLZ,  150, 072, 0, 1, 0, 2240
A3RC3YLVQ9SNLZ,  150, 018, 1, 1, 1, 1657
A3RC3YLVQ9SNLZ,  150, 075, 0, 0, 1, 2312
A3RC3YLVQ9SNLZ,  150, 019, 1, 1, 1, 1675
A3RC3YLVQ9SNLZ,  150, 035, 1, 0, 0, 1536
A3RC3YLVQ9SNLZ,  150, 037, 1, 1, 1, 1658
A3RC3YLVQ9SNLZ,  150, 053, 0, 0, 1, 1599
A3RC3YLVQ9SNLZ,  150, 093, 0, 1, 0, 1726
A3RC3YLVQ9SNLZ,  150, 096, 0, 0, 1, 1805
A3RC3YLVQ9SNLZ,  150, 044, 1, 0, 0, 2764
A3RC3YLVQ9SNLZ,  150, 049, 0, 1, 0, 2049
A3RC3YLVQ9SNLZ,  150, 015, 1, 1, 1, 4154
A3RC3YLVQ9SNLZ,  150, 024, 1, 0, 0, 1683
A3RC3YLVQ9SNLZ,  150, 021, 1, 0, 0, 1739
A3RC3YLVQ9SNLZ,  150, 023, 1, 1, 1, 1397
A3RC3YLVQ9SNLZ,  150, 084, 0, 0, 1, 1424
A3RC3YLVQ9SNLZ,  150, 001, 1, 0, 0, 1972
A3RC3YLVQ9SNLZ,  150, 065, 0, 0, 1, 1441
A3RC3YLVQ9SNLZ,  150, 086, 0, 0, 1, 1753
A3RC3YLVQ9SNLZ,  150, 087, 0, 1, 0, 1597
A3RC3YLVQ9SNLZ,  150, 080, 0, 0, 1, 2162
A3RC3YLVQ9SNLZ,  150, 067, 0, 1, 0, 1766
A3RC3YLVQ9SNLZ,  150, 045, 1, 1, 1, 1358
A3RC3YLVQ9SNLZ,  150, 005, 1, 1, 1, 1159
A3RC3YLVQ9SNLZ,  150, 076, 0, 0, 1, 2142
A3RC3YLVQ9SNLZ,  150, 003, 1, 1, 1, 1601
A3RC3YLVQ9SNLZ,  150, 007, 1, 1, 1, 1575
A3RC3YLVQ9SNLZ,  150, 085, 0, 0, 1, 1884
A3RC3YLVQ9SNLZ,  150, 063, 0, 1, 0, 1904
A3RC3YLVQ9SNLZ,  150, 088, 0, 0, 1, 2003
A3RC3YLVQ9SNLZ,  150, 074, 0, 1, 0, 1656
A3RC3YLVQ9SNLZ,  150, 031, 1, 0, 0, 1614
A3RC3YLVQ9SNLZ,  150, 039, 1, 1, 1, 1612
A3RC3YLVQ9SNLZ,  150, 060, 0, 0, 1, 1978
A3RC3YLVQ9SNLZ,  150, 078, 0, 1, 0, 1284
A3RC3YLVQ9SNLZ,  150, 059, 0, 1, 0, 1878
A3RC3YLVQ9SNLZ,  150, 052, 0, 0, 1, 2178
A3RC3YLVQ9SNLZ,  150, 004, 1, 1, 1, 1529
A3RC3YLVQ9SNLZ,  150, 046, 1, 1, 1, 4173
A3S1TLYMH9WWUG,  150, 057, 0, 0, 1, 1392
A3S1TLYMH9WWUG,  150, 044, 1, 1, 1, 2630
A3S1TLYMH9WWUG,  150, 005, 1, 0, 0, 2117
A3S1TLYMH9WWUG,  150, 018, 1, 0, 0, 2620
A3S1TLYMH9WWUG,  150, 017, 1, 0, 0, 2958
A3S1TLYMH9WWUG,  150, 024, 1, 1, 1, 3164
A3S1TLYMH9WWUG,  150, 077, 0, 0, 1, 3386
A3S1TLYMH9WWUG,  150, 055, 0, 0, 1, 3104
A3S1TLYMH9WWUG,  150, 051, 0, 0, 1, 3338
A3S1TLYMH9WWUG,  150, 067, 0, 0, 1, 1923
A3S1TLYMH9WWUG,  150, 064, 0, 0, 1, 3095
A3S1TLYMH9WWUG,  150, 019, 1, 1, 1, 1890
A3S1TLYMH9WWUG,  150, 088, 0, 0, 1, 1541
A3S1TLYMH9WWUG,  150, 038, 1, 0, 0, 1314
A3S1TLYMH9WWUG,  150, 034, 1, 0, 0, 4225
A3S1TLYMH9WWUG,  150, 001, 1, 0, 0, 1700
A3S1TLYMH9WWUG,  150, 033, 1, 1, 1, 4644
A3S1TLYMH9WWUG,  150, 072, 0, 0, 1, 1682
A3S1TLYMH9WWUG,  150, 013, 1, 0, 0, 1974
A3S1TLYMH9WWUG,  150, 032, 1, 1, 1, 3554
A3S1TLYMH9WWUG,  150, 074, 0, 0, 1, 2203
A3S1TLYMH9WWUG,  150, 084, 0, 1, 0, 2460
A3S1TLYMH9WWUG,  150, 091, 0, 0, 1, 2077
A3S1TLYMH9WWUG,  150, 014, 1, 0, 0, 3750
A3S1TLYMH9WWUG,  150, 003, 1, 1, 1, 2359
A3S1TLYMH9WWUG,  150, 028, 1, 1, 1, 3280
A3S1TLYMH9WWUG,  150, 002, 1, 1, 1, 3320
A3S1TLYMH9WWUG,  150, 023, 1, 0, 0, 3690
A3S1TLYMH9WWUG,  150, 047, 1, 0, 0, 2421
A3S1TLYMH9WWUG,  150, 007, 1, 0, 0, 2209
A3S1TLYMH9WWUG,  150, 010, 1, 1, 1, 2269
A3S1TLYMH9WWUG,  150, 022, 1, 0, 0, 2299
A3S1TLYMH9WWUG,  150, 041, 1, 0, 0, 2382
A3S1TLYMH9WWUG,  150, 043, 1, 1, 1, 3091
A3S1TLYMH9WWUG,  150, 060, 0, 0, 1, 1290
A3S1TLYMH9WWUG,  150, 078, 0, 0, 1, 4186
A3S1TLYMH9WWUG,  150, 039, 1, 1, 1, 4732
A3S1TLYMH9WWUG,  150, 093, 0, 0, 1, 2140
A3S1TLYMH9WWUG,  150, 056, 0, 0, 1, 1491
A3S1TLYMH9WWUG,  150, 066, 0, 0, 1, 3458
A3S1TLYMH9WWUG,  150, 054, 0, 0, 1, 1605
A3S1TLYMH9WWUG,  150, 008, 1, 1, 1, 3582
A3S1TLYMH9WWUG,  150, 070, 0, 0, 1, 3055
A3S1TLYMH9WWUG,  150, 046, 1, 1, 1, 2063
A3S1TLYMH9WWUG,  150, 042, 1, 0, 0, 3827
A3S1TLYMH9WWUG,  150, 053, 0, 0, 1, 1350
A3S1TLYMH9WWUG,  150, 082, 0, 0, 1, 3143
A3S1TLYMH9WWUG,  150, 073, 0, 0, 1, 3343
A3S1TLYMH9WWUG,  150, 004, 1, 1, 1, 3037
A3S1TLYMH9WWUG,  150, 086, 0, 0, 1, 3279
A3S1TLYMH9WWUG,  150, 011, 1, 0, 0, 3249
A3S1TLYMH9WWUG,  150, 015, 1, 0, 0, 4855
A3S1TLYMH9WWUG,  150, 083, 0, 0, 1, 2517
A3S1TLYMH9WWUG,  150, 012, 1, 1, 1, 2226
A3S1TLYMH9WWUG,  150, 071, 0, 0, 1, 3737
A3S1TLYMH9WWUG,  150, 035, 1, 1, 1, 3248
A3S1TLYMH9WWUG,  150, 075, 0, 0, 1, 3112
A3S1TLYMH9WWUG,  150, 050, 0, 0, 1, 3334
A3S1TLYMH9WWUG,  150, 048, 1, 0, 0, 2424
A3S1TLYMH9WWUG,  150, 062, 0, 1, 0, 1652
A3S1TLYMH9WWUG,  150, 009, 1, 1, 1, 5233
A3S1TLYMH9WWUG,  150, 094, 0, 0, 1, 3019
A3S1TLYMH9WWUG,  150, 065, 0, 0, 1, 2894
A3S1TLYMH9WWUG,  150, 036, 1, 0, 0, 2784
A3S1TLYMH9WWUG,  150, 080, 0, 0, 1, 3371
A3S1TLYMH9WWUG,  150, 025, 1, 1, 1, 1883
A3S1TLYMH9WWUG,  150, 079, 0, 0, 1, 1365
A3S1TLYMH9WWUG,  150, 040, 1, 0, 0, 3202
A3S1TLYMH9WWUG,  150, 030, 1, 1, 1, 1157
A3S1TLYMH9WWUG,  150, 016, 1, 0, 0, 2106
A3S1TLYMH9WWUG,  150, 052, 0, 0, 1, 3042
A3S1TLYMH9WWUG,  150, 092, 0, 0, 1, 3270
A3S1TLYMH9WWUG,  150, 087, 0, 0, 1, 3060
A3S1TLYMH9WWUG,  150, 089, 0, 0, 1, 3044
A3S1TLYMH9WWUG,  150, 061, 0, 0, 1, 3440
A3S1TLYMH9WWUG,  150, 020, 1, 0, 0, 1384
A3S1TLYMH9WWUG,  150, 096, 0, 0, 1, 1977
A3S1TLYMH9WWUG,  150, 059, 0, 1, 0, 3253
A3S1TLYMH9WWUG,  150, 049, 0, 0, 1, 3049
A3S1TLYMH9WWUG,  150, 076, 0, 0, 1, 1891
A3S1TLYMH9WWUG,  150, 058, 0, 0, 1, 4042
A3S1TLYMH9WWUG,  150, 021, 1, 0, 0, 2463
A3S1TLYMH9WWUG,  150, 026, 1, 0, 0, 3231
A3S1TLYMH9WWUG,  150, 006, 1, 1, 1, 1960
A3S1TLYMH9WWUG,  150, 095, 0, 0, 1, 2135
A3S1TLYMH9WWUG,  150, 031, 1, 0, 0, 3133
A3S1TLYMH9WWUG,  150, 069, 0, 0, 1, 1397
A3S1TLYMH9WWUG,  150, 068, 0, 0, 1, 2914
A3S1TLYMH9WWUG,  150, 090, 0, 0, 1, 1809
A3S1TLYMH9WWUG,  150, 045, 1, 0, 0, 2207
A3S1TLYMH9WWUG,  150, 085, 0, 0, 1, 1877
A3S1TLYMH9WWUG,  150, 027, 1, 0, 0, 1464
A3S1TLYMH9WWUG,  150, 029, 1, 0, 0, 3058
A3S1TLYMH9WWUG,  150, 037, 1, 0, 0, 1588
A3S1TLYMH9WWUG,  150, 081, 0, 0, 1, 1877
A3S1TLYMH9WWUG,  150, 063, 0, 0, 1, 1406
AQL960O0LTRI8,  150, 017, 1, 0, 0, 810
AQL960O0LTRI8,  150, 020, 1, 0, 0, 612
AQL960O0LTRI8,  150, 071, 0, 1, 0, 637
AQL960O0LTRI8,  150, 049, 0, 0, 1, 526
AQL960O0LTRI8,  150, 069, 0, 0, 1, 392
AQL960O0LTRI8,  150, 010, 1, 0, 0, 854
AQL960O0LTRI8,  150, 029, 1, 1, 1, 990
AQL960O0LTRI8,  150, 046, 1, 0, 0, 744
AQL960O0LTRI8,  150, 011, 1, 1, 1, 893
AQL960O0LTRI8,  150, 068, 0, 0, 1, 794
AQL960O0LTRI8,  150, 007, 1, 0, 0, 1077
AQL960O0LTRI8,  150, 075, 0, 0, 1, 1094
AQL960O0LTRI8,  150, 043, 1, 0, 0, 1714
AQL960O0LTRI8,  150, 057, 0, 0, 1, 1084
AQL960O0LTRI8,  150, 086, 0, 0, 1, 1212
AQL960O0LTRI8,  150, 091, 0, 1, 0, 515
AQL960O0LTRI8,  150, 070, 0, 0, 1, 536
AQL960O0LTRI8,  150, 039, 1, 0, 0, 403
AQL960O0LTRI8,  150, 038, 1, 1, 1, 541
AQL960O0LTRI8,  150, 047, 1, 0, 0, 577
AQL960O0LTRI8,  150, 006, 1, 1, 1, 366
AQL960O0LTRI8,  150, 013, 1, 1, 1, 706
AQL960O0LTRI8,  150, 023, 1, 0, 0, 855
AQL960O0LTRI8,  150, 035, 1, 0, 0, 2554
AQL960O0LTRI8,  150, 021, 1, 1, 1, 677
AQL960O0LTRI8,  150, 018, 1, 1, 1, 1083
AQL960O0LTRI8,  150, 028, 1, 0, 0, 720
AQL960O0LTRI8,  150, 012, 1, 1, 1, 539
AQL960O0LTRI8,  150, 048, 1, 0, 0, 640
AQL960O0LTRI8,  150, 032, 1, 0, 0, 522
AQL960O0LTRI8,  150, 064, 0, 1, 0, 1134
AQL960O0LTRI8,  150, 082, 0, 1, 0, 1234
AQL960O0LTRI8,  150, 084, 0, 0, 1, 925
AQL960O0LTRI8,  150, 058, 0, 0, 1, 1287
AQL960O0LTRI8,  150, 041, 1, 1, 1, 665
AQL960O0LTRI8,  150, 080, 0, 0, 1, 310
AQL960O0LTRI8,  150, 025, 1, 0, 0, 1377
AQL960O0LTRI8,  150, 079, 0, 0, 1, 822
AQL960O0LTRI8,  150, 008, 1, 0, 0, 628
AQL960O0LTRI8,  150, 045, 1, 0, 0, 770
AQL960O0LTRI8,  150, 077, 0, 0, 1, 809
AQL960O0LTRI8,  150, 087, 0, 1, 0, 750
AQL960O0LTRI8,  150, 009, 1, 1, 1, 646
AQL960O0LTRI8,  150, 096, 0, 0, 1, 783
AQL960O0LTRI8,  150, 081, 0, 1, 0, 577
AQL960O0LTRI8,  150, 034, 1, 1, 1, 547
AQL960O0LTRI8,  150, 016, 1, 0, 0, 636
AQL960O0LTRI8,  150, 067, 0, 0, 1, 540
AQL960O0LTRI8,  150, 052, 0, 1, 0, 599
AQL960O0LTRI8,  150, 093, 0, 0, 1, 830
AQL960O0LTRI8,  150, 092, 0, 0, 1, 482
AQL960O0LTRI8,  150, 089, 0, 1, 0, 517
AQL960O0LTRI8,  150, 061, 0, 0, 1, 372
AQL960O0LTRI8,  150, 026, 1, 1, 1, 738
AQL960O0LTRI8,  150, 094, 0, 1, 0, 564
AQL960O0LTRI8,  150, 054, 0, 1, 0, 792
AQL960O0LTRI8,  150, 059, 0, 1, 0, 2093
AQL960O0LTRI8,  150, 031, 1, 1, 1, 1170
AQL960O0LTRI8,  150, 095, 0, 0, 1, 1055
AQL960O0LTRI8,  150, 014, 1, 1, 1, 1020
AQL960O0LTRI8,  150, 072, 0, 1, 0, 1380
AQL960O0LTRI8,  150, 050, 0, 0, 1, 3780
AQL960O0LTRI8,  150, 027, 1, 0, 0, 1020
AQL960O0LTRI8,  150, 001, 1, 0, 0, 977
AQL960O0LTRI8,  150, 051, 0, 0, 1, 787
AQL960O0LTRI8,  150, 024, 1, 1, 1, 584
AQL960O0LTRI8,  150, 036, 1, 1, 1, 516
AQL960O0LTRI8,  150, 002, 1, 1, 1, 575
AQL960O0LTRI8,  150, 073, 0, 0, 1, 640
AQL960O0LTRI8,  150, 085, 0, 1, 0, 676
AQL960O0LTRI8,  150, 090, 0, 0, 1, 501
AQL960O0LTRI8,  150, 060, 0, 1, 0, 514
AQL960O0LTRI8,  150, 088, 0, 1, 0, 508
AQL960O0LTRI8,  150, 015, 1, 0, 0, 339
AQL960O0LTRI8,  150, 076, 0, 1, 0, 1152
AQL960O0LTRI8,  150, 056, 0, 1, 0, 715
AQL960O0LTRI8,  150, 065, 0, 0, 1, 1050
AQL960O0LTRI8,  150, 037, 1, 1, 1, 894
AQL960O0LTRI8,  150, 019, 1, 1, 1, 717
AQL960O0LTRI8,  150, 078, 0, 1, 0, 884
AQL960O0LTRI8,  150, 004, 1, 1, 1, 892
AQL960O0LTRI8,  150, 022, 1, 1, 1, 666
AQL960O0LTRI8,  150, 030, 1, 1, 1, 589
AQL960O0LTRI8,  150, 083, 0, 0, 1, 587
AQL960O0LTRI8,  150, 005, 1, 1, 1, 792
AQL960O0LTRI8,  150, 053, 0, 0, 1, 502
AQL960O0LTRI8,  150, 003, 1, 1, 1, 447
AQL960O0LTRI8,  150, 044, 1, 0, 0, 517
AQL960O0LTRI8,  150, 063, 0, 1, 0, 532
AQL960O0LTRI8,  150, 062, 0, 1, 0, 671
AQL960O0LTRI8,  150, 074, 0, 0, 1, 486
AQL960O0LTRI8,  150, 066, 0, 1, 0, 495
AQL960O0LTRI8,  150, 040, 1, 0, 0, 561
AQL960O0LTRI8,  150, 033, 1, 0, 0, 568
AQL960O0LTRI8,  150, 042, 1, 1, 1, 751
AQL960O0LTRI8,  150, 055, 0, 1, 0, 541
A1UL0HQUZQPMSX,  150, 094, 0, 1, 0, 1018
A1UL0HQUZQPMSX,  150, 016, 1, 0, 0, 558
A1UL0HQUZQPMSX,  150, 054, 0, 1, 0, 116
A1UL0HQUZQPMSX,  150, 012, 1, 1, 1, 1029
A1UL0HQUZQPMSX,  150, 091, 0, 1, 0, 699
A1UL0HQUZQPMSX,  150, 074, 0, 0, 1, 530
A1UL0HQUZQPMSX,  150, 041, 1, 0, 0, 223
A1UL0HQUZQPMSX,  150, 067, 0, 1, 0, 96
A1UL0HQUZQPMSX,  150, 031, 1, 1, 1, 209
A1UL0HQUZQPMSX,  150, 095, 0, 1, 0, 177
A1UL0HQUZQPMSX,  150, 090, 0, 1, 0, 24
A1UL0HQUZQPMSX,  150, 033, 1, 1, 1, 1201
A1UL0HQUZQPMSX,  150, 053, 0, 1, 0, 785
A1UL0HQUZQPMSX,  150, 078, 0, 1, 0, 620
A1UL0HQUZQPMSX,  150, 061, 0, 1, 0, 928
A1UL0HQUZQPMSX,  150, 086, 0, 1, 0, 1567
A1UL0HQUZQPMSX,  150, 025, 1, 0, 0, 697
A1UL0HQUZQPMSX,  150, 032, 1, 0, 0, 55
A1UL0HQUZQPMSX,  150, 029, 1, 1, 1, 55
A1UL0HQUZQPMSX,  150, 013, 1, 1, 1, 662
A1UL0HQUZQPMSX,  150, 075, 0, 1, 0, 79
A1UL0HQUZQPMSX,  150, 052, 0, 0, 1, 8
A1UL0HQUZQPMSX,  150, 014, 1, 1, 1, 296
A1UL0HQUZQPMSX,  150, 088, 0, 1, 0, 64
A1UL0HQUZQPMSX,  150, 084, 0, 1, 0, 1017
A1UL0HQUZQPMSX,  150, 081, 0, 1, 0, 351
A1UL0HQUZQPMSX,  150, 056, 0, 1, 0, 44
A1UL0HQUZQPMSX,  150, 043, 1, 1, 1, 175
A1UL0HQUZQPMSX,  150, 004, 1, 0, 0, 50
A1UL0HQUZQPMSX,  150, 045, 1, 1, 1, 38
A1UL0HQUZQPMSX,  150, 049, 0, 1, 0, 61
A1UL0HQUZQPMSX,  150, 050, 0, 1, 0, 6
A1UL0HQUZQPMSX,  150, 028, 1, 1, 1, 229
A1UL0HQUZQPMSX,  150, 011, 1, 1, 1, 74
A1UL0HQUZQPMSX,  150, 087, 0, 1, 0, 2756
A1UL0HQUZQPMSX,  150, 034, 1, 1, 1, 80
A1UL0HQUZQPMSX,  150, 070, 0, 1, 0, 119
A1UL0HQUZQPMSX,  150, 092, 0, 1, 0, 31
A1UL0HQUZQPMSX,  150, 020, 1, 1, 1, 23
A1UL0HQUZQPMSX,  150, 001, 1, 1, 1, 71
A1UL0HQUZQPMSX,  150, 057, 0, 1, 0, 65
A1UL0HQUZQPMSX,  150, 015, 1, 1, 1, 7831
A1UL0HQUZQPMSX,  150, 042, 1, 1, 1, 42
A1UL0HQUZQPMSX,  150, 005, 1, 1, 1, 76
A1UL0HQUZQPMSX,  150, 066, 0, 1, 0, 51
A1UL0HQUZQPMSX,  150, 080, 0, 1, 0, 541
A1UL0HQUZQPMSX,  150, 010, 1, 1, 1, 58
